num_households,mean_income,percent_employed,percent_bachelors,percent_graduate,state,Abbreviation,Region,time_value,value,stderr
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-01,12.2474369,2.2896842
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-02,10.870951,2.1740347
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-03,10.7252039,2.1935153
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-04,10.840697,2.27348
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-05,9.9480122,2.1488888
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-06,11.6515564,2.3525288
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-07,11.1223939,2.32418
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-08,10.0129011,2.2189348
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-09,11.1269574,2.2635734
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-10,11.4842055,2.2949975
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-11,11.2237181,2.2209622
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-12,11.8370732,2.2399251
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-13,10.8496176,2.092053
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-14,13.144748,2.2135851
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-15,15.2575761,2.2879406
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-16,18.9297634,2.5234505
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-17,17.8674844,2.4574582
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-18,17.2674899,2.4346929
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-19,16.8249944,2.4197747
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-20,19.5520759,2.5600488
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-21,18.1175732,2.5072022
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-22,16.6113265,2.550151
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-23,12.491519,2.1800617
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-24,14.9275275,2.295514
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-25,17.1515493,2.3985313
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-26,18.2917709,2.3884169
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-27,16.7112025,2.3455078
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-28,16.7779894,2.3174074
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-29,16.1100057,2.2048575
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-30,16.3811432,2.2607723
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-05-31,15.3837435,2.187628
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-01,14.9602083,2.2120413
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-02,14.1938284,2.1684987
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-03,14.9687684,2.1833665
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-04,13.9216115,2.1678126
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-05,12.6105442,2.0788653
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-06,10.8757883,1.9382883
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-07,10.9944489,1.9985372
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-08,10.9076839,1.9755441
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-09,9.547814,1.9129583
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-10,10.1155457,1.9711924
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-11,10.9510033,2.0157462
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-12,11.3772396,2.062609
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-13,12.2254565,2.1278581
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-14,11.523842,2.0963693
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-15,10.5899483,2.0158682
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-16,10.9402341,2.1092693
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-17,9.2044084,1.9534768
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-18,10.5215504,2.112311
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-19,10.428381,2.2907814
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-20,9.884258,2.084469
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-21,9.5875149,2.051321
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-22,10.334798,2.0956644
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-23,11.6471021,2.143361
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-24,10.4587923,2.082214
494827.0,135028.0,63.5,35.4,13.3,Hawaii,hi,West,2022-06-25,9.8747695,1.9888197
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-01,16.8570904,2.0766139
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-02,16.2446425,2.0213094
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-03,14.1275994,1.9379969
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-04,13.6805553,1.9270181
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-05,12.4794177,1.8561636
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-06,10.0543024,1.6836992
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-07,9.7183854,1.6430186
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-08,9.2194107,1.5829554
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-09,10.8382798,1.6711885
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-10,11.480395,1.7187509
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-11,11.5683098,1.7071585
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-12,12.4149986,1.7550492
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-13,13.741157,1.8069386
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-14,13.7368406,1.819295
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-15,13.5673033,1.8123419
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-16,13.1151065,1.7991818
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-17,12.6258867,1.7553713
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-18,13.9324698,1.8697351
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-19,14.3058443,1.8707799
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-20,13.4427717,1.8200073
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-21,14.3938939,1.8316669
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-22,13.3279063,1.7758743
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-23,14.1406838,1.8156749
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-24,14.1304638,1.8102195
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-25,12.5085386,1.70315
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-26,14.7152299,1.8466725
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-27,14.436185,1.832067
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-28,13.9569428,1.8340572
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-29,15.665629,1.9210301
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-30,15.4376147,1.9203324
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-05-31,14.3441908,1.8898903
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-01,14.0365769,1.883829
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-02,12.093588,1.7948333
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-03,12.7295821,1.8403366
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-04,12.1384085,1.8031711
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-05,11.8876216,1.8063707
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-06,10.7300169,1.7410164
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-07,11.8354781,1.7945723
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-08,12.8619837,1.8236528
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-09,12.5730816,1.7954182
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-10,10.9501825,1.6692663
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-11,11.8523827,1.713226
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-12,11.6472342,1.6566691
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-13,13.0759719,1.7434166
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-14,12.6997313,1.7150004
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-15,13.697752,1.7411358
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-16,12.8032924,1.6728329
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-17,14.7330774,1.8401332
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-18,15.7090031,1.902057
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-19,17.717414,2.1924824
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-20,16.2214173,1.9503124
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-21,16.8466413,1.9801121
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-22,15.7823382,1.9851323
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-23,20.0932232,2.1594984
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-24,17.9550058,2.0276825
717151.0,108727.0,62.4,32.3,10.8,Idaho,id,West,2022-06-25,17.4297676,1.9876155
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-01,14.554909,0.7697365
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-02,13.4136966,0.7479716
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-03,13.2901666,0.7475754
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-04,13.3871727,0.7507899
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-05,12.8976249,0.7411792
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-06,12.6376934,0.7275097
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-07,12.8696542,0.7319535
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-08,12.4497909,0.7286396
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-09,13.0413036,0.7403455
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-10,13.727666,0.7504334
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-11,13.673854,0.7413056
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-12,14.3710603,0.7501153
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-13,14.6266501,0.7585801
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-14,14.6599325,0.7608742
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-15,15.4357804,0.7659362
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-16,15.6887877,0.7689611
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-17,15.215359,0.7577016
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-18,15.5910524,0.7632624
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-19,15.6925149,0.7752992
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-20,15.6103985,0.7698069
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-21,15.4765092,0.7577892
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-22,15.1421998,0.7502179
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-23,15.2191205,0.7480215
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-24,14.7287222,0.7386373
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-25,14.4432999,0.7424076
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-26,13.6834825,0.722442
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-27,14.276489,0.7413112
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-28,14.4465197,0.7529605
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-29,13.5056985,0.735403
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-30,13.2601811,0.7355332
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-05-31,13.7406566,0.7400791
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-01,13.9484671,0.7423583
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-02,15.4113788,0.7697776
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-03,14.4331378,0.7428533
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-04,13.5870809,0.7233373
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-05,14.3273593,0.7345365
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-06,15.4730822,0.7558976
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-07,15.3730464,0.7639714
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-08,15.5353259,0.7611347
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-09,14.5056,0.7422441
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-10,15.3050499,0.7643025
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-11,16.1067027,0.7831726
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-12,15.5714448,0.7837904
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-13,14.1231222,0.7533537
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-14,14.2411496,0.7568649
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-15,13.3667766,0.7427614
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-16,13.0388927,0.7442588
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-17,12.4224894,0.7277805
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-18,12.7965612,0.7427036
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-19,13.0279498,0.8173631
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-20,13.2442749,0.7585325
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-21,12.8398,0.7472904
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-22,12.8071663,0.7506114
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-23,13.9584614,0.7703137
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-24,14.1376642,0.7847781
5056360.0,129493.0,65.0,37.7,15.2,Illinois,il,Midwest,2022-06-25,13.775526,0.7702599
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-01,15.2896798,1.0826451
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-02,16.7682559,1.1269108
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-03,17.5881056,1.1468683
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-04,17.241514,1.1302312
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-05,17.9048222,1.1461165
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-06,17.8607707,1.1399308
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-07,18.4272002,1.1554022
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-08,17.3519605,1.1346136
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-09,15.1363164,1.0801335
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-10,14.0819877,1.0430902
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-11,13.6653698,1.0245195
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-12,12.1861644,0.9757339
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-13,11.3322727,0.9471784
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-14,11.455006,0.9529116
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-15,12.6130596,0.9858856
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-16,13.1230103,0.9965467
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-17,13.1364899,1.0048903
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-18,13.422088,1.0047902
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-19,15.2207069,1.0497451
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-20,16.1075308,1.0797774
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-21,16.4082567,1.0831925
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-22,17.0027663,1.0940436
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-23,16.5419698,1.0761914
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-24,16.2969401,1.0834791
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-25,16.8401693,1.1252586
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-26,15.9018748,1.1148363
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-27,15.3201189,1.0810846
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-28,15.4104174,1.0856457
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-29,14.3644238,1.0747228
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-30,16.010669,1.1322154
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-05-31,17.0692768,1.1518157
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-01,17.7282559,1.1615703
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-02,18.0680085,1.1574461
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-03,17.9336952,1.1546033
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-04,16.879701,1.125802
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-05,17.0007522,1.1145048
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-06,16.6149909,1.0999964
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-07,16.7063641,1.0995354
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-08,17.0001674,1.1000589
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-09,16.8730474,1.0986633
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-10,16.7524167,1.1099446
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-11,17.4274049,1.1345234
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-12,18.8553541,1.1667131
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-13,17.9711416,1.1508628
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-14,17.1300239,1.1253167
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-15,17.2565831,1.1398435
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-16,18.1562102,1.1539138
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-17,19.7880856,1.188333
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-18,19.407184,1.1854461
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-19,18.1199539,1.2503583
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-20,16.4157348,1.109813
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-21,16.4998669,1.1101022
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-22,14.783594,1.052157
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-23,14.3476708,1.0428481
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-24,13.24407,1.0048221
2726489.0,106944.0,63.9,29.6,10.6,Indiana,in,Midwest,2022-06-25,15.7492998,1.0836229
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-01,12.3430364,1.2363996
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-02,12.2560645,1.2477225
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-03,13.1446906,1.2745811
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-04,14.476239,1.3465767
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-05,15.0546803,1.371448
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-06,15.7708108,1.4070563
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-07,15.9870377,1.4244002
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-08,17.4804859,1.487526
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-09,16.7533268,1.457083
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-10,16.0063229,1.4306036
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-11,17.4562379,1.4676982
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-12,18.525225,1.5066596
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-13,17.9756603,1.4650988
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-14,17.057719,1.4467955
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-15,16.1363038,1.3709541
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-16,16.5709877,1.3885878
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-17,16.4714755,1.3785357
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-18,13.3950099,1.2606228
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-19,12.2700551,1.1996632
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-20,11.9214623,1.1936561
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-21,12.3524307,1.1983214
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-22,11.3888172,1.1799139
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-23,11.4612959,1.1815587
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-24,11.0759285,1.1746184
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-25,10.6973368,1.1675031
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-26,11.5568381,1.2445688
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-27,12.3456819,1.2954016
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-28,12.4006121,1.2890087
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-29,13.1416998,1.3213418
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-30,13.4054329,1.3274406
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-05-31,14.9338575,1.377181
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-06-01,15.9293651,1.4046145
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-06-02,15.3268987,1.3608469
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-06-03,15.1757202,1.3308743
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-06-04,14.9033509,1.3310928
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-06-05,16.1759819,1.3667673
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-06-06,15.2237926,1.3288601
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-06-07,13.3244215,1.2443482
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-06-08,12.8653842,1.2259405
1330995.0,114205.0,66.6,32.3,10.8,Iowa,ia,Midwest,2022-06-09,12.5424828,1.1829491
